User-ID,ISBN,Book-Rating
203240,0553213156,10
203240,0689855443,8
203240,0671795538,9
203240,0316038172,7
203240,0671014188,8
203240,0060987529,5
203240,0064405044,8
203240,0375703675,8
203240,0140546499,7
203240,0553096834,9
203240,1573223425,6
203240,1551667436,7
203240,0425176053,8
203240,0440498058,9
203240,044098761X,8
203240,087701759X,10
203240,0312243359,8
203240,0345443284,8
203243,080411109X,10
203280,0670815241,8
203280,0786905123,8
203280,0821771108,7
203280,0425140040,8
203280,0451151887,8
203280,0553279556,9
203280,0373037112,9
203280,0684849690,7
203280,0743406184,6
203280,0156027321,9
203315,1895387930,8
203369,0345288238,7
203379,0525945210,8
203380,0552998001,7
203380,0713476095,5
203380,0868197149,8
203380,0553272535,10
203380,1853261645,9
203380,0747255504,8
203380,0552124869,8
203380,0340248521,9
203380,0551026561,9
203401,0060176806,6
203401,0553254189,5
203401,0345428145,8
203401,0345384008,5
203401,0684196387,3
203401,0451180216,7
203401,0060177225,8
203411,0440224764,8
203422,0553287346,7
203441,0671041789,10
203441,0425109720,10
203455,0553268929,7
203491,0915145227,7
203491,0140444491,5
203491,0452273331,10
203502,0316031313,5
203502,0590481150,5
203502,0590415654,5
203506,0810941554,8
203506,0375400117,7
203506,0679727299,5
203523,0373218958,7
203531,0688069444,8
203531,0449210820,7
203531,0684830337,5
203533,0140119906,10
203533,0394713788,8
203541,039913932X,8
203542,0373244584,5
203566,188233048,5
203566,1579213081,10
203567,8807810883,5
203567,8807490234,7
203567,8851521042,8
203567,881725889X,7
203567,8804503041,10
203567,8881124254,4
203567,8877332352,9
203567,8834823806,8
203567,8876842527,10
203567,8820035995,9
203567,8804453672,5
203573,0450561968,8
203575,0440439884,8
203581,0425184315,6
203603,0679747044,9
203603,0786881356,8
203603,0201702711,10
203603,0201570300,7
203603,0671319779,10
203603,0201835959,10
203603,0553580124,8
203603,0672484404,7
203603,0201544326,6
203603,0671726889,10
203603,0812536355,10
203610,8807813645,9
203618,0671003372,8
203621,0471455083,6
203621,0553550047,7
203621,0440222656,4
203621,0440206561,5
203649,0060195460,8
203649,0671885987,10
203649,0671686933,10
203699,0449239748,9
203710,0373832281,7
203742,0446676071,8
203764,0446606324,10
203764,0380726254,10
203764,0553206621,10
203764,0345335767,8
203764,0449219372,10
203764,0345310799,10
203764,0312962444,10
203799,068816112X,10
203799,0553564404,9
203799,0843941979,8
203799,0684196387,8
203799,0425119653,8
203799,0881846724,8
203799,0449908186,6
203799,0425154092,4
203799,0440221471,6
203799,0425130231,9
203799,0380008718,10
203799,0345428129,7
203799,0553052098,7
203799,0590227637,8
203799,0963266713,8
203799,0743445341,8
203799,0061013722,6
203799,0380719975,8
203799,0380700948,8
203799,0134065549,9
203799,0515118397,9
203799,0553295101,10
203805,0440236673,5
203820,8402025064,7
203820,8401321220,6
203820,8475303692,6
203820,019585339,6
203820,8427201583,8
203820,8475304249,6
203820,8427202636,8
203820,8431506148,6
203820,84473000013,6
203820,3822867861,6
203820,8427202831,8
203820,8432919594,8
203820,842720261X,8
203820,8472100286,6
203820,8475303471,6
203820,8480161752,6
203820,8476307489,6
203820,8477290393,6
203820,8472142701,6
203820,8439596448,6
203820,8427201303,8
203820,3822868078,7
203820,842261264X,6
203820,8495002930,6
203820,8422601990,6
203820,8478760717,7
203820,8475303463,6
203820,842720163X,8
203820,8433914553,4
203820,8427016719,9
203820,8423992306,7
203820,8475304486,6
203820,8478809856,8
203820,8447313565,7
203820,8486623685,7
203820,8470610309,8
203820,8423914968,6
203820,8448000412,8
203820,8471532352,7
203820,8450029589,5
203820,8480162422,7
203820,844950337X,7
203820,8422612127,6
203820,8477292078,6
203820,8495376466,8
203820,8427201249,8
203825,340411566X,8
203825,3442301033,6
203825,0749398086,6
203844,0385492081,9
203844,0446674249,7
203844,0805239677,9
203844,044022599X,8
203844,0394550846,10
203844,0307336565,9
203844,0140446494,9
203844,044022330x,10
203877,0064405176,5
203900,0812504186,10
203900,0440987611,10
203900,0440139791,10
203900,0963832751,10
203900,0434007838,10
203910,0439062748,1
203910,0689832559,7
203910,044100186,10
203910,0440228441,8
203910,0590624296,8
203935,0747274193,8
203935,0060512806,10
203963,0553277472,10
203973,031242227X,8
203973,0805063897,8
203981,0345328728,7
204040,1568656467,5
204040,0312960999,8
204040,0553109200,5
204044,0525943625,7
204044,0684854643,7
204049,0767900111,6
204124,3442309174,10
204124,3426730766,8
204167,0515120014,4
204167,0446328138,1
204167,0373970471,5
204167,0373034091,5
204167,0451178734,4
204167,0671736809,8
204167,0440241057,5
204167,0446305901,2
204167,067173685X,8
204167,0380897822,2
204167,055327211X,3
204167,0446364282,3
204192,0345402871,9
204192,0345384377,8
204205,0893757829,10
204230,0312924585,8
204246,3462028189,8
204249,3442117585,5
204255,0590452037,10
204285,0345384350,8
204285,0375407219,10
204308,0749398744,2
204311,0140441603,7
204311,0316289124,8
204311,0140258132,9
204311,0345348036,10
204311,0452277051,10
204316,0425136221,4
204316,0805068902,10
204333,0441790348,7
204341,0767902890,8
204359,0395751853,10
204359,0836217012,10
204359,0451524063,10
204359,0064408639,10
204359,014038006X,10
204359,0553106643,10
204359,0385236662,5
204359,0062507249,3
204359,0786888245,10
204359,0140230246,10
204360,0582642310,7
204363,0312971346,10
204363,0142400017,10
204363,0670880728,10
204363,060960516X,10
204366,0345416260,7
204380,0345368991,8
204391,0761532463,7
204393,0066236568,10
204393,0060928336,10
204393,0684848066,10
204393,0671689231,10
204393,0394561619,10
204393,0312242298,10
204393,0679434488,10
204414,0446679364,9
204435,1567186947,5
204448,067102535X,6
204448,0758200447,5
204448,0385335881,10
204452,0446678457,7
204455,0060196092,7
204457,0385505833,7
204457,0743206053,8
204457,0892966572,6
204457,0060578955,10
204457,0380818590,10
204457,0385504209,8
204457,0671867164,5
204457,0380975017,9
204457,038072362X,10
204457,0394555090,10
204457,0380723638,7
204457,0399142649,6
204457,038073110X,10
204457,0316273058,6
204458,0671001752,9
204458,038550117X,10
204470,0671015648,3
204470,0671686151,8
204474,0099470438,8
204474,0880884606,6
204474,0836278445,9
204474,1558743316,1
204474,034541389X,5
204474,0517584212,6
204489,0380731150,5
204499,0394726316,10
204499,044011120X,6
204501,0425124247,6
204504,059035342X,9
204507,0310200059,9
204507,0696012251,8
204507,0345402510,10
204538,0070064547,5
204571,1573221856,7
204571,0440195934,8
204571,044096895X,7
204571,006447187X,10
204591,0352334487,9
204591,0345380371,7
204591,0671775820,3
204591,0806906189,2
204591,0553571885,8
204591,0345423429,8
204591,0380810239,7
204591,0505522020,5
204591,0352337273,1
204591,0441172695,8
204591,0743412494,5
204592,032119375X,9
204611,0316782505,8
204619,0385504209,5
204622,0743530209,5
204634,0375821813,9
204652,0312155859,5
204652,0316969680,8
204660,0609804138,10
204660,0375700757,7
204663,0671646613,6
204663,2226034218,8
204672,2070373657,7
204676,0440487617,10
204676,0140366962,9
204676,0451146077,10
204676,0440220394,10
204676,0451191153,10
204676,185326489X,10
204696,044661193X,8
204696,0743474511,6
204696,0140012133,10
204698,0385319258,10
204702,0671540025,5
204748,0345428196,6
204748,0553260219,6
204753,0446610038,9
204773,0743456629,7
204777,0743211375,6
204782,0452258316,8
204783,0743467523,7
204790,0671673688,8
204790,0446612790,8
204793,0142000205,4
204799,0151909199,6
204802,1552634744,8
204804,0553581554,10
204804,0671004549,10
204813,0375726349,8
204813,0312964242,7
204813,0156008661,8
204813,0060557540,8
204813,0451197542,5
204813,0739439065,9
204813,0375758992,8
204825,0886777631,10
204825,0886778441,10
204825,3423702834,5
204825,3473580228,3
204858,3442442508,7
204858,325720369,5
204860,8817106100,8
204860,8881110059,8
204864,0752824708,8
204864,0446667900,10
204864,0786709456,8
204864,0486230112,10
204864,0679752706,10
204864,067972267X,9
204864,0399522387,9
204864,0066211085,9
204864,0679781382,9
204864,0060534044,6
204864,0446600474,7
204864,0947533125,10
204864,0441172717,10
204864,0440314887,10
204864,0812541944,9
204864,0553278274,10
204864,0380731142,7
204864,067972186X,10
204864,4770026862,8
204864,0425167720,10
204864,193156146X,9
204864,0375412115,9
204864,0345361792,9
204864,0060975504,8
204864,038072345X,8
204864,0689707010,10
204864,0679723218,10
204864,0226848752,10
204864,051512558X,7
204864,0963784617,10
204864,0671038443,8
204864,4770016905,9
204864,0151005346,10
204864,0061092177,10
204864,0140263357,8
204864,0688046606,7
204864,0394805720,10
204864,0312201656,10
204864,0553581295,8
204864,0446602620,10
204864,0679733973,8
204864,0553110845,10
204864,0399147454,10
204864,0553580272,10
204864,0312421818,10
204864,0380721643,7
204864,0553569031,8
204864,0425158594,3
204864,0140250948,9
204864,0394506685,8
204864,0805010459,10
204864,0345371135,9
204864,0679454470,6
204864,0140186409,10
204864,0393972836,8
204864,1569471541,10
204864,0515117153,10
204864,0812572122,8
204864,0060175966,9
204864,0029250617,8
204864,1585867578,5
204864,0060916524,10
204864,0553278223,10
204864,1582341591,8
204864,0553569228,7
204864,0679785892,8
204864,0743423712,10
204864,1551667010,6
204864,0151327653,10
204864,0399152288,7
204864,0380800578,10
204864,0743423739,10
204864,0842329129,6
204864,0345453743,10
204864,0553580302,10
204864,0446677922,9
204864,0449006565,8
204864,1573220914,9
204864,1573227978,9
204864,0142437328,8
204864,0743444523,7
204864,0452269652,7
204864,0192826743,8
204864,1931561486,8
204864,0553566040,9
204864,0679742298,9
204864,0451207645,10
204864,0226848728,10
204864,0679728899,10
204864,055326351X,6
204864,0452270707,10
204864,0226848655,10
204864,0394582586,10
204864,0060916508,10
204864,0316666343,9
204864,0156013371,8
204864,0679736301,9
204864,0394558235,8
204864,0671042262,8
204864,0060981180,9
204864,0380973464,10
204864,0345347951,10
204864,0449209997,9
204864,0802130208,10
204909,1565122437,5
204909,0345417062,6
204909,0060507403,5
204909,0446530077,5
204909,0671037013,4
204909,037570910X,7
204909,0066210151,7
204909,0385315481,5
204929,0425158640,8
204936,0449003183,7
204936,0553575384,5
204936,0312973691,5
204936,0553293885,8
204943,0935906037,7
204945,0752849530,10
204945,1843301652,7
204946,0552113506,10
204946,0553293656,10
204946,0609803115,8
204946,0330320181,8
204946,0552996009,8
204946,0451197399,8
204946,0006329535,6
204949,0684852756,7
204949,0007170866,7
204949,0593044142,7
204959,0751512907,7
204962,0375760903,6
204964,0452269571,10
204964,0553562614,9
204964,0375422307,10
204964,0312183011,8
204964,0385313098,9
204964,0395868270,8
204964,0747550999,10
204964,044022330X,9
204964,0553212443,7
204964,1863026975,5
204964,0131048783,5
204968,0833544926,7
204968,0881032751,5
204968,0395562635,5
204978,0451526554,10
205037,1932700005,6
205038,0446611867,7
205038,0399144587,6
205046,0425068072,9
205051,0676971164,7
205072,0671020366,9
205072,0671890077,9
205072,0671891510,9
205072,0671882678,8
205085,0553148001,9
205086,080215106X,5
205111,0140096930,7
205118,0375706062,9
205145,0394751019,5
205145,038070613X,8
205153,014130880X,8
205153,0439104645,6
205162,0345333721,7
205165,0061020400,9
205165,0345396545,10
205166,8845205118,7
205166,3453863674,5
205179,3548358152,4
205179,0330413163,2
205179,3442761271,4
205197,0380732181,4
205222,0385503954,10
205280,1551669161,4
205281,0767906713,8
205281,0439217873,10
205281,1858300126,10
205281,0140374248,10
205281,0671887289,8
205281,0836267850,8
205281,0688160824,6
205285,0452282829,5
205285,0671400274,6
205338,0340042516,10
205355,0316199648,7
205360,0399141146,8
205360,1855381451,6
205364,0201846721,8
205369,1841217948,8
205383,0099573407,7
205383,0613225783,10
205383,0446531510,9
205383,0385496095,5
205383,0316096199,9
205383,0099416603,9
205383,0140620125,9
205383,0099421267,4
205383,0552146986,10
205383,0671037382,9
205389,0399148795,10
205408,039923019X,9
205426,0028610989,8
205426,0743466519,8
205426,1564025489,8
205426,0789430282,8
205426,0553210114,7
205448,8845906876,5
205448,8828600942,8
205448,0330344153,7
205448,9681903110,9
205448,9506510695,6
205473,0140272658,8
205473,187854277X,5
205473,0553118102,10
205473,0449202003,10
205473,1583940006,10
205473,0312983867,10
205473,0345409787,10
205473,0439136350,9
205473,0805053689,8
205473,187398247X,10
205473,0881958050,8
205473,0671778129,10
205473,0345349962,7
205473,0553143379,10
205473,0771034504,5
205473,0440217989,10
205473,0747252386,10
205473,1570980462,10
205487,0582541549,7
205487,0590603655,6
205487,0061092177,9
205487,0671698184,7
205487,0689835248,8
205487,0886777909,7
205487,0140366733,7
205487,0141306505,5
205487,075640004X,8
205503,0425062740,4
205505,0886778905,9
205520,1562054082,3
205520,0805019359,9
205528,0670913669,5
205538,0440237416,7
205539,0451181948,9
205539,0449501159,10
205546,0385333560,5
205546,067156773X,7
205554,0689808828,10
205554,0590988492,7
205608,0671778633,7
205634,0380775492,9
205648,0875421849,6
205660,0425109720,10
205695,1573920339,6
205708,3442541034,3
205708,3806217734,9
205708,344272144x,10
205708,3442446414,10
205708,3502101353,10
205728,0061013706,9
205735,0373225318,10
205735,0843119039,5
205735,0671039954,10
205735,0843103108,8
205735,067121148X,8
205735,0439139597,10
205735,0671727583,7
205735,044841970X,10
205735,1564406156,10
205735,0590430122,8
205735,1586215981,10
205735,1558746226,7
205735,0760054177,10
205735,0307215261,10
205735,0702227579,1
205735,0816747253,10
205735,0307113779,3
205735,0590418408,10
205745,0373871430,8
205764,0590684841,7
205765,0312291450,10
205765,1401900844,3
205772,0441090729,7
205772,0553268929,8
205783,0553210203,7
205783,1568843844,4
205804,0671737864,5
205804,0671024582,5
205804,1563411121,8
205804,0671653369,5
205843,0099657104,9
205843,0552993042,9
205843,0140092560,9
205843,1853260177,10
205843,1573229350,7
205843,1592400906,9
205843,068480154X,9
205843,0099271559,9
205849,044900483X,5
205853,0385474016,8
205867,0670889210,8
205867,0897894456,8
205867,0553801309,9
205871,0_8218_0635_1,8
205871,964610455X,5
205871,9645643783,7
205871,9646379878,10
205878,0448089025,6
205878,0671730517,6
205898,0553580884,8
205904,0590453874,8
205909,0062500295,5
205909,1559212470,8
205909,0142000396,7
205911,0804106304,9
205919,1586604007,7
205919,0312966482,9
205919,0380899396,4
205919,0446670006,8
205919,0802138616,8
205919,1877988286,5
205919,0743203968,3
205919,0140366660,7
205919,0446342106,8
205919,0679742115,4
205922,0771020031,7
205939,055327753,8
205943,0929274180,9
205943,0399528261,9
205943,0486266869,10
205943,0006511856,7
205943,1872979009,9
205943,0709068840,7
205943,1576751163,9
205943,0679729585,10
205943,072253566X,8
205943,0738703486,10
205943,1580910106,10
205943,073870301X,8
205943,0738705411,10
205943,0140621172,10
205943,0553067966,9
205943,0062511866,7
205943,1930038135,8
205943,0140620958,10
205943,1570670269,8
205943,0520218353,9
205943,190051253X,9
205943,0953920402,8
205943,0892811579,8
205943,0877288690,10
205943,081296389X,10
205943,0971498814,8
205943,0806520310,10
205943,1585421162,9
205963,0870449087,5
205963,0932238017,8
205963,0449000869,7
205963,0671738267,9
205963,0385504209,9
205963,0870448668,8
205967,0553801309,9
205967,0399148760,8
205967,0892967811,8
205967,0385313667,8
205967,0385313632,8
205969,0747255512,9
205969,033026463X,8
205969,0749703431,7
205969,0140032215,6
205969,0140250875,8
205969,0571119530,7
205975,0743206045,8
205977,0747538484,7
205977,8878188824,8
205977,059035342X,10
205979,0434009598,8
205979,0749305401,6
205979,0440864143,7
205979,0006514006,9
205979,0747545634,7
205979,0002253151,6
205980,006250746X,10
205980,1575661209,3
205980,0679448772,8
205980,0375502238,8
205980,044022103X,7
205980,0553569074,8
205980,0553095226,7
205980,0525362452,10
205980,0671679902,5
205980,0380710404,7
205980,0449907597,7
205980,0380796104,6
205980,0312316089,8
205980,0590433458,6
205999,0140276300,10
205999,0140621040,10
206000,0140186522,7
206000,1852427140,5
206003,014029287X,2
206003,0007100434,8
206013,2894641982,4
206013,014027927X,6
206016,0671721097,7
206016,0345368991,7
206016,0345362861,10
206016,0345335465,10
206016,0345354931,9
206016,0345350480,7
206016,0345387813,6
206016,671785672,6
206016,0380759470,7
206016,0345368932,10
206020,0345348656,8
206026,0066211328,8
206026,0385323751,7
206034,0439104769,8
206042,0399140255,9
206045,0553574671,8
206058,0064472698,5
206058,006447268X,8
206074,0553212699,10
206074,1558747613,8
206074,051510521X,9
206074,0440223016,10
206074,087011798X,5
206074,0743525841,6
206074,0373272596,8
206074,0345396553,10
206074,0590944649,7
206074,0345331001,8
206074,1551667428,10
206074,0380789949,10
206074,0373218974,8
206074,0688054293,4
206074,1562476661,7
206074,0752404148,4
206074,0515126101,6
206074,0345441036,7
206074,0142001740,4
206107,0449005615,7
206107,034536676X,10
206109,068484267X,9
206109,0800714784,10
206131,0020700105,8
206150,0345455320,5
206152,0060280646,8
206157,0786711280,7
206157,0375506284,8
206160,0345368975,8
206171,0843952776,7
206171,0515127396,5
206172,0786864133,7
206172,0884860884,7
206202,0451169530,4
206202,1563896273,8
206202,0425062775,8
206202,0552134600,9
206202,1566197686,8
206202,0786803398,7
206202,0786915528,9
206202,0140346414,9
206202,0151004374,8
206202,0609804618,10
206202,0345339703,9
206202,0061020699,6
206202,006105691X,6
206202,0061020710,6
206202,0520027264,5
206204,0395510864,9
206219,0743418220,7
206219,0345423135,8
206219,0345409329,8
206219,0345366239,6
206219,0749336129,6
206219,0451197968,9
206219,0679742298,8
206219,8440691955,7
206219,0440221471,9
206219,0425163865,8
206219,1873982380,8
206219,0880387769,6
206249,0451456718,10
206249,0425181685,8
206249,0756400082,9
206249,0380718758,8
206249,0812545427,10
206249,0553577239,10
206249,0679418008,9
206249,0886775094,8
206272,0525942238,10
206294,0671027123,6
206300,009975181X,10
206300,0743206983,6
206300,0718143515,6
206301,096664431X,9
206301,8422694565,9
206301,8495359537,7
206305,067976402X,9
206305,0375502238,8
206305,055338001X,10
206305,0440226104,8
206305,0060930535,9
206305,0671027360,10
206305,067156773X,8
206305,068484477X,8
206305,0684848783,9
206305,0452260116,9
206306,0965018948,10
206330,3453088433,8
206335,0743217713,7
206341,3257220243,7
206375,044021145X,7
206375,0440241537,5
206375,0880291230,9
206375,006018552X,10
206382,0393964620,8
206384,0451159292,8
206393,0345435419,6
206393,0451450523,10
206393,0553287893,6
206393,0345428641,5
206393,0156005743,9
206393,0679723110,9
206423,0425166163,5
206423,0440241073,6
206423,0553579983,8
206423,0515134864,3
206423,0515134139,6
206431,0671038184,8
206438,0345354613,10
206438,067102440X,10
206438,0345380371,10
206438,0553100890,10
206438,0451526341,9
206438,0451190564,10
206438,0451190521,10
206441,3499234246,10
206441,3442448182,8
206475,345310952X,5
206475,3442236592,7
206475,3596501016,9
206475,3442434688,6
206475,345310921X,7
206534,006018552X,9
206534,0679416803,10
206534,0385314744,7
206534,039592474X,8
206534,0836220870,9
206534,0140434186,8
206534,0345426010,3
206534,1573241369,7
206534,0312275692,6
206534,0312877579,8
206534,0451150317,8
206534,0916515842,8
206534,0385313128,9
206534,0671497596,9
206534,0743211227,10
206534,0679768521,8
206534,0060916613,8
206534,0822218275,9
206534,014131088X,10
206534,0380789035,8
206534,0446400505,8
206534,0679415599,9
206534,0836212002,9
206534,0395944171,6
206534,0375502424,4
206534,0767902513,9
206534,0394755340,10
206534,0440180295,10
206534,0141001445,9
206534,0452281318,7
206534,0345323750,10
206534,0060809221,7
206534,0312266324,9
206534,0679410325,8
206534,0316346624,10
206534,0749302291,8
206534,0060934700,9
206534,0393313964,6
206563,0449911691,10
206563,0425138232,10
206563,0380000881,10
206563,0679442790,10
206563,0553279556,10
206563,0805019367,10
206563,0553287737,10
206567,0836246314,9
206567,0375706429,10
206567,0312269234,5
206567,0452281431,5
206567,0060391537,5
206567,0743205049,10
206567,0684867532,6
206567,0670030880,5
206567,093089250X,7
206567,0061095540,8
206567,0452266637,5
206567,034536208X,9
206567,0060083298,8
206570,059046938X,10
206570,0807554103,10
206570,0590426796,10
206573,0486264564,10
206608,0156006391,7
206609,03300336320,8
206610,0312990456,7
206622,0345420438,7
206635,0060002492,10
206635,1880418568,10
206635,1574534149,10
206652,0349123934,6
206652,1857540050,5
206652,1864500328,8
206652,1870941772,8
206652,1852243392,5
206675,0064400050,2
206675,0689821395,9
206675,0064471047,7
206675,067988288X,9
206684,0440236673,6
206691,0385318731,10
206691,0451160525,7
206691,067102423X,5
206693,0753502267,7
206701,1559720379,10
206758,0385337051,9
206764,0743448642,8
206764,0743437640,8
206764,0373711646,9
206768,2253047422,8
206774,906766085X,8
206774,9067660922,8
206775,0224063782,9
206775,9751407729,8
206775,0440863112,7
206775,0333984897,6
206835,3442541751,6
206835,3548245897,10
206865,2010168976,8
206865,2070334457,6
206865,2010173929,8
206865,2070381315,9
206865,2267011700,8
206865,2070403734,4
206865,2914370695,3
206865,2070335968,6
206865,2038713057,8
206865,2253009164,9
206865,257980114686,10
206877,0446522597,9
206877,0451204891,9
206888,2070404498,7
206891,0670873616,10
206891,0399144463,6
206891,1558531025,7
206895,0452273331,10
206907,0146000501,8
206907,1573441333,8
206932,8476695705,8
206932,8481301213,10
206932,8408017233,4
206932,8420429902,8
206932,8486054060,7
206932,950039205,9
206932,8433920979,4
206932,8420465534,4
206932,8440687192,9
206932,8478887075,6
206932,8472231631,8
206932,8482642065,9
206932,8475969372,6
206932,8432206407,7
206932,8433908200,8
206932,8420480797,7
206932,8432206768,6
206932,8424627014,10
206944,0060930187,9
206944,0375703055,7
206944,0385494785,8
206944,039592684X,6
206944,0684873893,7
206944,0962945234,8
206944,0767904168,7
206944,080213825X,6
206959,1565122410,8
206959,0590406116,7
206959,0440495962,9
206959,0345340906,10
206959,0451525655,8
206967,0679435328,8
206972,0899422993,10
206972,0806995416,7
206972,0553296981,9
206979,0416193994,9
206979,034071820X,10
206979,0099428385,7
206979,0739307444,7
206979,0330485385,8
206986,0380789353,5
206994,0743411250,7
207003,0425188388,10
207003,0451202473,10
207003,042518000X,8
207003,0743444523,9
207006,0446677450,10
207058,0876850867,10
207061,340412605X,7
207115,0151004412,6
207134,0679429220,10
207148,0061031127,7
207148,0316678104,10
207148,0671027662,8
207148,0553246518,5
207148,0385335482,10
207148,0515131083,8
207246,0553280414,9
207246,0805046941,10
207246,0679002448,9
207246,0380798565,7
207246,1853260061,9
207246,0679445048,9
207246,0140260234,10
207246,0881333638,9
207246,0804115710,9
207246,0060976497,6
207249,006098824X,7
207249,0449006522,7
207251,0618073892,8
207254,9724220265,8
207254,9727103278,10
207259,0425147517,8
207259,0440224829,6
207259,0786702141,4
207259,0440214041,10
207259,0684824892,10
207259,0553571885,8
207259,0425118703,7
207259,0671747401,8
207259,0671672886,10
207259,0440295424,10
207259,042517736X,7
207259,0394829204,10
207259,0515123293,8
207265,0446524913,6
207275,1857231384,9
207275,1903434327,6
207291,014023313X,6
207291,0385504209,10
207291,0393049272,9
207291,0449007251,5
207293,059514196X,10
207300,0060928336,9
207316,0679454489,10
207323,0786014474,8
207323,0515132497,9
207323,0821764020,10
207339,0425152251,7
207339,0684826127,9
207339,0060929375,5
207339,0316666343,8
207339,0451207521,8
207340,052594527X,7
207341,006001315X,8
207341,0440224713,5
207341,0525945636,9
207341,0595098525,8
207341,042513525X,5
207349,0515122734,9
207349,0553582224,9
207349,0843949007,6
207349,0821771205,9
207349,0843949732,8
207349,0553567764,10
207349,0505523302,10
207349,0373243286,8
207349,0061031070,5
207349,0515135216,10
207349,0449002969,7
207349,0515121843,9
207349,037348397X,10
207349,050552466X,2
207349,0449150062,7
207349,084394899X,8
207349,0449006018,9
207349,0515131520,9
207349,0373710542,5
207349,0553802127,9
207349,0821773836,10
207349,0515128546,9
207355,0739414879,5
207355,0312864515,5
207356,0886774713,7
207356,0060964049,9
207356,0449907058,7
207356,0446608475,7
207358,0312421265,9
207359,0060269871,8
207366,0553351397,10
207384,3351029608,8
207384,3423205202,8
207385,0345300742,9
207385,0812576403,7
207385,0449216470,2
207385,055328875X,8
207385,0441003257,8
207391,0971880107,5
207417,0316769541,9
207417,0425178986,9
207417,0452275687,8
207417,0679748261,7
207449,0380585940,10
207450,1551665336,5
207450,1551660520,5
207470,0425151875,7
207472,3518100734,7
207488,0425105695,8
207494,0807014230,9
207494,0671510053,7
207494,0345416880,7
207494,0345441435,8
207494,0449130703,7
207494,0380708213,7
207494,0345422406,9
207494,0875425917,6
207494,0441005241,9
207494,0441132456,7
207494,1555972063,7
207494,0812510011,7
207494,0380798565,9
207494,0345422384,8
207494,0674951867,10
207494,067187750X,4
207494,0425151867,5
207494,0380817144,8
207494,0451191722,8
207494,0425133516,10
207499,0449223604,5
207499,0451211227,4
207499,0446603716,6
207499,0446601241,6
207499,0385424736,6
207499,044022165X,6
207499,0826329705,6
207499,0399149759,6
207499,0440214041,5
207499,0425154637,6
207499,0688046134,6
207499,0375503218,8
207499,0553581716,5
207499,0380721643,6
207514,0743227166,8
207536,0816734267,8
207562,0452265010,9
207563,0374527229,6
207569,0345362721,5
207570,0441007368,6
207600,0786889381,10
207608,0553296345,10
207616,0312278586,6
207616,0316154059,8
207616,0316693235,8
207616,0399145990,7
207616,1573229326,8
207616,0399148787,8
207616,0312276885,8
207616,0060540478,8
207616,0316782262,6
207616,0312265867,8
207616,0385503822,9
207616,0399149295,7
207616,0679435549,7
207616,0743233026,7
207623,3404129660,7
207651,0345387651,7
207655,0590605135,8
207662,0721400019,3
207668,1859744362,8
207679,0316777730,10
207683,014023313X,8
207686,0345404785,7
207686,0399138358,7
207686,0425185168,8
207686,0805058435,8
207702,0743237188,9
207750,0446610038,10
207782,0373482183,7
207782,0441094074,7
207782,0452282152,8
207782,0316096199,8
207782,0743400445,8
207782,0070082960,8
207782,0553580221,8
207782,0671016776,8
207782,0425147215,8
207782,0886773164,8
207782,0671026356,8
207782,086774225,8
207782,0345373529,9
207782,0886771404,8
207782,0373270232,7
207782,0743417682,8
207782,0425073122,8
207782,0192833553,10
207782,0874060273,7
207782,0786014547,9
207782,074342347X,7
207782,0671534734,6
207782,0446605484,8
207782,0425149323,8
207782,0440219914,7
207782,0590402803,8
207782,0821745956,8
207782,0451450124,8
207782,0440998050,9
207782,039923490X,8
207782,0671039857,7
207792,1892714027,7
207809,0312136064,9
207821,0679864415,7
207821,0816704112,8
207821,0439390672,5
207825,0590463888,5
207825,0061007692,5
207825,0345416325,8
207825,0553560719,4
207825,0618134786,8
207825,0671626469,3
207825,0553560727,7
207825,0590449958,5
207825,0345347226,9
207825,0446346829,8
207825,0440213991,8
207825,0380755025,7
207825,0393300234,9
207835,0743411323,10
207835,1400031346,8
207835,006109868X,8
207835,0393030776,10
207835,0449003787,6
207835,0061097314,8
207835,0151006725,5
207835,0375400508,6
207835,0684196395,8
207851,0385263457,7
207851,0670031763,6
207851,0874779499,5
207851,0674306880,6
207851,0691027951,7
207860,0373484003,7
207873,0380973650,9
207873,0679760237,9
207878,044021145X,9
207924,055329895X,9
207933,0688087361,8
207936,0345335465,8
207936,0345400046,8
207936,159222007X,7
207936,0886776244,6
207942,1853027103,10
207965,0689826990,9
207965,0618065644,8
207965,0060223278,8
207965,0375701427,8
207965,014014899X,10
207965,0440221595,9
207965,0945575203,8
207967,0451202910,7
207971,0804111359,9
207979,0743203631,9
208009,0836223012,7
208018,0451186702,5
208019,155927848X,10
208019,0152047743,8
208019,0373112149,7
208019,1884548024,6
208019,0446604062,9
208019,0373111371,6
208019,059060323X,8
208019,043912042X,7
208019,0743520041,8
208019,0590474847,6
208019,0373107471,6
208019,0743525841,5
208019,0399144463,7
208019,0760712263,8
208045,0195142888,6
208050,0517588684,7
208058,0440229383,10
208059,0440419468,7
208059,0766789780,6
208059,0688148638,3
208059,0766789799,6
208077,0671014196,7
208095,0688074790,6
208095,0380730421,7
208095,0671872958,7
208099,0201567636,8
208099,0449905896,8
208112,0385319606,6
208112,0965036022,5
208112,0373765150,6
208112,0380802325,7
208112,0451199685,7
208112,0375501851,4
208141,0930467957,10
208141,1888608269,10
208141,0393970922,10
208141,0440508274,9
